Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Balanced Random Forest,22,4,2,0.9343679275784028,0.9058098591549296,0.9146666666666666,0.9102167182662538,0.9714419602529359,0.0556533058519237
Balanced Random Forest,23,4,3,0.9324280633688975,0.8914529914529915,0.9271111111111111,0.9089324618736383,0.9725849141824752,0.05631140478499839
Balanced Random Forest,24,4,4,0.925961849337213,0.8842195540308748,0.9164444444444444,0.9000436490615452,0.9686709575429088,0.06002308438409311
Calibrated Random Forest,0,0,0,0.9392372333548804,0.933456561922366,0.8969804618117229,0.9148550724637681,0.9784211685367298,0.04683252016502724
Calibrated Random Forest,1,0,1,0.94180407371484,0.9436619718309859,0.8933333333333333,0.9178082191780822,0.9720492321589882,0.04688826693620178
Calibrated Random Forest,2,0,2,0.9343679275784028,0.9221611721611722,0.8951111111111111,0.9084348218313035,0.973160569105691,0.05053381108179659
Calibrated Random Forest,3,0,3,0.9350145489815713,0.9416826003824091,0.8755555555555555,0.9074159373560571,0.9650404245709123,0.0534970098811128
Calibrated Random Forest,4,0,4,0.9337213061752344,0.9372623574144486,0.8764444444444445,0.9058337161231051,0.9647204155374888,0.05256257609868416
Calibrated Random Forest,5,1,0,0.9353587588881707,0.9319029850746269,0.8872113676731794,0.9090081892629663,0.9699431580239425,0.049999546846046294
Calibrated Random Forest,6,1,1,0.9356611703847397,0.9335205992509363,0.8862222222222222,0.9092567259461924,0.9702933604336045,0.05106087539202714
Calibrated Random Forest,7,1,2,0.9363077917879081,0.9352720450281425,0.8862222222222222,0.9100867183934277,0.9686901535682023,0.05078634579224387
Calibrated Random Forest,8,1,3,0.9385709666989978,0.943127962085308,0.8844444444444445,0.9128440366972477,0.974175248419151,0.04772469379337469
Calibrated Random Forest,9,1,4,0.937601034594245,0.9267399267399268,0.8995555555555556,0.9129454217410916,0.9686946702800362,0.05161140102200498
Calibrated Random Forest,10,2,0,0.9389140271493213,0.9366262814538676,0.8925399644760214,0.9140518417462483,0.9723565502750944,0.04909855451239931
Calibrated Random Forest,11,2,1,0.934691238279987,0.9357884796978282,0.8808888888888889,0.9075091575091575,0.9696020776874436,0.05148686834222313
Calibrated Random Forest,12,2,2,0.9379243452958292,0.9438629876308278,0.8817777777777778,0.9117647058823529,0.9662710027100271,0.051025352945197534
Calibrated Random Forest,13,2,3,0.9350145489815713,0.9230769230769231,0.896,0.9093369418132612,0.9729663504968383,0.05056690581136794
Calibrated Random Forest,14,2,4,0.9359844810863239,0.9248395967002749,0.8968888888888888,0.9106498194945848,0.9731257904245709,0.04901346872858363
Calibrated Random Forest,15,3,0,0.9340659340659341,0.9316479400749064,0.8836589698046181,0.9070191431175935,0.9699553423154125,0.05159592407151151
Calibrated Random Forest,16,3,1,0.9385709666989978,0.9356943150046598,0.8924444444444445,0.913557779799818,0.9727088979223125,0.049580305059367884
Calibrated Random Forest,17,3,2,0.9430973165211769,0.9422180801491147,0.8986666666666666,0.9199272065514104,0.9694211833785005,0.0481443317843761
Calibrated Random Forest,18,3,3,0.9317814419657291,0.9287054409005628,0.88,0.9036969420356001,0.969618337850045,0.05180806351037154
Calibrated Random Forest,19,3,4,0.9398642095053347,0.9264305177111717,0.9066666666666666,0.9164420485175202,0.9707892953929538,0.04841945759185726
Calibrated Random Forest,20,4,0,0.9301874595992243,0.9349904397705545,0.8685612788632326,0.9005524861878453,0.9666096261317855,0.05344390237234896
Calibrated Random Forest,21,4,1,0.9437439379243453,0.9448082319925164,0.8977777777777778,0.9206927985414768,0.9752258355916892,0.045366692053707455
Calibrated Random Forest,22,4,2,0.9379243452958292,0.9438629876308278,0.8817777777777778,0.9117647058823529,0.9693891147244806,0.05056707145715227
Calibrated Random Forest,23,4,3,0.9379243452958292,0.9260273972602739,0.9013333333333333,0.9135135135135135,0.9721942186088528,0.04975038429414339
Calibrated Random Forest,24,4,4,0.9350145489815713,0.92,0.8995555555555556,0.9096629213483146,0.9673118789521227,0.05188162354836534
AdaBoost,0,0,0,0.938267614738203,0.9324699352451434,0.8952042628774423,0.9134571816946081,0.9744511202327831,0.1391500809747081
AdaBoost,1,0,1,0.9372777238926608,0.9298245614035088,0.8951111111111111,0.9121376811594203,0.9706237579042457,0.1481657993788064
AdaBoost,2,0,2,0.9333979954736502,0.9306466729147141,0.8826666666666667,0.906021897810219,0.9695636856368564,0.1477613078480267
AdaBoost,3,0,3,0.9333979954736502,0.9306466729147141,0.8826666666666667,0.906021897810219,0.9664232158988256,0.14624276590091878
AdaBoost,4,0,4,0.9340446168768186,0.9381541389153187,0.8764444444444445,0.90625,0.9652466124661246,0.14569316027561133
AdaBoost,5,1,0,0.9369747899159664,0.936269915651359,0.8872113676731794,0.9110807113543091,0.9673686623633555,0.14424575839041898
AdaBoost,6,1,1,0.9385709666989978,0.9365079365079365,0.8915555555555555,0.9134790528233151,0.9719293134598013,0.14590998606653102
AdaBoost,7,1,2,0.933074684772066,0.9346590909090909,0.8773333333333333,0.9050894085281981,0.9671750225835591,0.14279902140136194
AdaBoost,8,1,3,0.9366311024894924,0.9428026692087702,0.8791111111111111,0.9098436062557498,0.971839430894309,0.1420734049857631
